Horodatage;Valeur;Statut
2024-02-04T21:00:00+02:00;31883;Mesure
2024-02-04T21:30:00+02:00;33419;Mesure
2024-02-04T22:00:00+02:00;34569;Mesure
2024-02-04T22:30:00+02:00;34277;Mesure
2024-02-04T23:00:00+02:00;31929;Mesure
2024-02-04T23:30:00+02:00;32266;Mesure
2024-02-05T00:00:00+02:00;31913;Mesure
2024-02-05T00:30:00+02:00;30277;Mesure
2024-02-05T01:00:00+02:00;28909;Mesure
2024-02-05T01:30:00+02:00;28544;Mesure
2024-02-05T02:00:00+02:00;30010;Mesure
2024-02-05T02:30:00+02:00;32997;Mesure
2024-02-05T03:00:00+02:00;35691;Mesure
2024-02-05T03:30:00+02:00;38859;Mesure
2024-02-05T04:00:00+02:00;43861;Mesure
2024-02-05T04:30:00+02:00;76003;Mesure
2024-02-05T05:00:00+02:00;135986;Mesure
2024-02-05T05:30:00+02:00;193607;Mesure
2024-02-05T06:00:00+02:00;209836;Mesure
2024-02-05T06:30:00+02:00;212003;Mesure
2024-02-05T07:00:00+02:00;207425;Mesure
2024-02-05T07:30:00+02:00;204806;Mesure
2024-02-05T08:00:00+02:00;206621;Mesure
2024-02-05T08:30:00+02:00;213124;Mesure
2024-02-05T09:00:00+02:00;217298;Mesure
2024-02-05T09:30:00+02:00;213816;Mesure
2024-02-05T10:00:00+02:00;195345;Mesure
2024-02-05T10:30:00+02:00;167809;Mesure
2024-02-05T11:00:00+02:00;147843;Mesure
2024-02-05T11:30:00+02:00;138768;Mesure
2024-02-05T12:00:00+02:00;150316;Mesure
2024-02-05T12:30:00+02:00;167747;Mesure
2024-02-05T13:00:00+02:00;198054;Mesure
2024-02-05T13:30:00+02:00;198543;Mesure
2024-02-05T14:00:00+02:00;199564;Mesure
2024-02-05T14:30:00+02:00;207293;Mesure
2024-02-05T15:00:00+02:00;215397;Mesure
2024-02-05T15:30:00+02:00;215245;Mesure
2024-02-05T16:00:00+02:00;203604;Mesure
2024-02-05T16:30:00+02:00;176510;Mesure
2024-02-05T17:00:00+02:00;147365;Mesure
2024-02-05T17:30:00+02:00;115940;Mesure
2024-02-05T18:00:00+02:00;86079;Mesure
2024-02-05T18:30:00+02:00;62853;Mesure
2024-02-05T19:00:00+02:00;51935;Mesure
2024-02-05T19:30:00+02:00;44742;Mesure
2024-02-05T20:00:00+02:00;40114;Mesure
2024-02-05T20:30:00+02:00;38289;Mesure
2024-02-05T21:00:00+02:00;37950;Mesure
2024-02-05T21:30:00+02:00;37488;Mesure
2024-02-05T22:00:00+02:00;35564;Mesure
2024-02-05T22:30:00+02:00;33276;Mesure
2024-02-05T23:00:00+02:00;32997;Mesure
2024-02-05T23:30:00+02:00;32542;Mesure
2024-02-06T00:00:00+02:00;31189;Mesure
2024-02-06T00:30:00+02:00;29240;Mesure
2024-02-06T01:00:00+02:00;28501;Mesure
2024-02-06T01:30:00+02:00;29140;Mesure
2024-02-06T02:00:00+02:00;31079;Mesure
2024-02-06T02:30:00+02:00;33574;Mesure
2024-02-06T03:00:00+02:00;35162;Mesure
2024-02-06T03:30:00+02:00;37534;Mesure
2024-02-06T04:00:00+02:00;42866;Mesure
2024-02-06T04:30:00+02:00;76882;Mesure
2024-02-06T05:00:00+02:00;140742;Mesure
2024-02-06T05:30:00+02:00;198493;Mesure
2024-02-06T06:00:00+02:00;208601;Mesure
2024-02-06T06:30:00+02:00;205363;Mesure
2024-02-06T07:00:00+02:00;201371;Mesure
2024-02-06T07:30:00+02:00;205073;Mesure
2024-02-06T08:00:00+02:00;213108;Mesure
2024-02-06T08:30:00+02:00;219772;Mesure
2024-02-06T09:00:00+02:00;218071;Mesure
2024-02-06T09:30:00+02:00;208210;Mesure
2024-02-06T10:00:00+02:00;188858;Mesure
2024-02-06T10:30:00+02:00;166304;Mesure
2024-02-06T11:00:00+02:00;151558;Mesure
2024-02-06T11:30:00+02:00;143598;Mesure
2024-02-06T12:00:00+02:00;152247;Mesure
2024-02-06T12:30:00+02:00;164529;Mesure
2024-02-06T13:00:00+02:00;191219;Mesure
2024-02-06T13:30:00+02:00;194902;Mesure
2024-02-06T14:00:00+02:00;202894;Mesure
2024-02-06T14:30:00+02:00;214691;Mesure
2024-02-06T15:00:00+02:00;219986;Mesure
2024-02-06T15:30:00+02:00;212932;Mesure
2024-02-06T16:00:00+02:00;196863;Mesure
2024-02-06T16:30:00+02:00;171919;Mesure
2024-02-06T17:00:00+02:00;148370;Mesure
2024-02-06T17:30:00+02:00;119841;Mesure
2024-02-06T18:00:00+02:00;88514;Mesure
2024-02-06T18:30:00+02:00;62760;Mesure
2024-02-06T19:00:00+02:00;50418;Mesure
2024-02-06T19:30:00+02:00;43337;Mesure
2024-02-06T20:00:00+02:00;39971;Mesure
2024-02-06T20:30:00+02:00;39390;Mesure
2024-02-06T21:00:00+02:00;39210;Mesure
2024-02-06T21:30:00+02:00;37787;Mesure
2024-02-06T22:00:00+02:00;34741;Mesure
2024-02-06T22:30:00+02:00;32139;Mesure
2024-02-06T23:00:00+02:00;33574;Mesure
2024-02-06T23:30:00+02:00;32059;Mesure
2024-02-07T00:00:00+02:00;30126;Mesure
2024-02-07T00:30:00+02:00;28578;Mesure
2024-02-07T01:00:00+02:00;28831;Mesure
2024-02-07T01:30:00+02:00;30159;Mesure
2024-02-07T02:00:00+02:00;31863;Mesure
2024-02-07T02:30:00+02:00;33376;Mesure
2024-02-07T03:00:00+02:00;34060;Mesure
2024-02-07T03:30:00+02:00;36439;Mesure
2024-02-07T04:00:00+02:00;42922;Mesure
2024-02-07T04:30:00+02:00;79296;Mesure
2024-02-07T05:00:00+02:00;145132;Mesure
2024-02-07T05:30:00+02:00;199199;Mesure
2024-02-07T06:00:00+02:00;203132;Mesure
2024-02-07T06:30:00+02:00;198543;Mesure
2024-02-07T07:00:00+02:00;199564;Mesure
2024-02-07T07:30:00+02:00;210226;Mesure
2024-02-07T08:00:00+02:00;220526;Mesure
2024-02-07T08:30:00+02:00;222595;Mesure
2024-02-07T09:00:00+02:00;213887;Mesure
2024-02-07T09:30:00+02:00;201025;Mesure
2024-02-07T10:00:00+02:00;185395;Mesure
2024-02-07T10:30:00+02:00;169078;Mesure
2024-02-07T11:00:00+02:00;156967;Mesure
2024-02-07T11:30:00+02:00;146657;Mesure
2024-02-07T12:00:00+02:00;150611;Mesure
2024-02-07T12:30:00+02:00;159081;Mesure
2024-02-07T13:00:00+02:00;186245;Mesure
2024-02-07T13:30:00+02:00;196231;Mesure
2024-02-07T14:00:00+02:00;209722;Mesure
2024-02-07T14:30:00+02:00;220765;Mesure
2024-02-07T15:00:00+02:00;219660;Mesure
2024-02-07T15:30:00+02:00;206715;Mesure
2024-02-07T16:00:00+02:00;190682;Mesure
2024-02-07T16:30:00+02:00;171305;Mesure
2024-02-07T17:00:00+02:00;152638;Mesure
2024-02-07T17:30:00+02:00;123821;Mesure
2024-02-07T18:00:00+02:00;89220;Mesure
2024-02-07T18:30:00+02:00;61308;Mesure
2024-02-07T19:00:00+02:00;48696;Mesure
2024-02-07T19:30:00+02:00;42751;Mesure
2024-02-07T20:00:00+02:00;40827;Mesure
2024-02-07T20:30:00+02:00;40792;Mesure
2024-02-07T21:00:00+02:00;39875;Mesure
2024-02-07T21:30:00+02:00;37206;Mesure
2024-02-07T22:00:00+02:00;33554;Mesure
2024-02-07T22:30:00+02:00;31426;Mesure
2024-02-07T23:00:00+02:00;33376;Mesure
2024-02-07T23:30:00+02:00;31055;Mesure
2024-02-08T00:00:00+02:00;29247;Mesure
2024-02-08T00:30:00+02:00;28615;Mesure
2024-02-08T01:00:00+02:00;29736;Mesure
2024-02-08T01:30:00+02:00;31100;Mesure
2024-02-08T02:00:00+02:00;31977;Mesure
2024-02-08T02:30:00+02:00;32501;Mesure
2024-02-08T03:00:00+02:00;32929;Mesure
2024-02-08T03:30:00+02:00;36112;Mesure
2024-02-08T04:00:00+02:00;44001;Mesure
2024-02-08T04:30:00+02:00;82056;Mesure
2024-02-08T05:00:00+02:00;146997;Mesure
2024-02-08T05:30:00+02:00;195378;Mesure
2024-02-08T06:00:00+02:00;196122;Mesure
2024-02-08T06:30:00+02:00;194902;Mesure
2024-02-08T07:00:00+02:00;202894;Mesure
2024-02-08T07:30:00+02:00;217729;Mesure
2024-02-08T08:00:00+02:00;225224;Mesure
2024-02-08T08:30:00+02:00;220203;Mesure
2024-02-08T09:00:00+02:00;206806;Mesure
2024-02-08T09:30:00+02:00;195796;Mesure
2024-02-08T10:00:00+02:00;186659;Mesure
2024-02-08T10:30:00+02:00;174768;Mesure
2024-02-08T11:00:00+02:00;161408;Mesure
2024-02-08T11:30:00+02:00;146440;Mesure
2024-02-08T12:00:00+02:00;146213;Mesure
2024-02-08T12:30:00+02:00;154086;Mesure
2024-02-08T13:00:00+02:00;185580;Mesure
2024-02-08T13:30:00+02:00;201876;Mesure
2024-02-08T14:00:00+02:00;216686;Mesure
2024-02-08T14:30:00+02:00;222524;Mesure
2024-02-08T15:00:00+02:00;214579;Mesure
2024-02-08T15:30:00+02:00;199654;Mesure
2024-02-08T16:00:00+02:00;188102;Mesure
2024-02-08T16:30:00+02:00;174971;Mesure
2024-02-08T17:00:00+02:00;158069;Mesure
2024-02-08T17:30:00+02:00;125920;Mesure
2024-02-08T18:00:00+02:00;87848;Mesure
2024-02-08T18:30:00+02:00;59213;Mesure
2024-02-08T19:00:00+02:00;47616;Mesure
2024-02-08T19:30:00+02:00;43271;Mesure
2024-02-08T20:00:00+02:00;42260;Mesure
2024-02-08T20:30:00+02:00;41804;Mesure
2024-02-08T21:00:00+02:00;39617;Mesure
2024-02-08T21:30:00+02:00;36032;Mesure
2024-02-08T22:00:00+02:00;32586;Mesure
2024-02-08T22:30:00+02:00;31488;Mesure
2024-02-08T23:00:00+02:00;32501;Mesure
2024-02-08T23:30:00+02:00;30024;Mesure
2024-02-09T00:00:00+02:00;28984;Mesure
2024-02-09T00:30:00+02:00;29334;Mesure
2024-02-09T01:00:00+02:00;30771;Mesure
2024-02-09T01:30:00+02:00;31499;Mesure
2024-02-09T02:00:00+02:00;31363;Mesure
2024-02-09T02:30:00+02:00;31380;Mesure
2024-02-09T03:00:00+02:00;32325;Mesure
2024-02-09T03:30:00+02:00;36714;Mesure
2024-02-09T04:00:00+02:00;45571;Mesure
2024-02-09T04:30:00+02:00;83804;Mesure
2024-02-09T05:00:00+02:00;145417;Mesure
2024-02-09T05:30:00+02:00;188909;Mesure
2024-02-09T06:00:00+02:00;191021;Mesure
2024-02-09T06:30:00+02:00;196231;Mesure
2024-02-09T07:00:00+02:00;209722;Mesure
2024-02-09T07:30:00+02:00;223889;Mesure
2024-02-09T08:00:00+02:00;224890;Mesure
2024-02-09T08:30:00+02:00;213774;Mesure
2024-02-09T09:00:00+02:00;200312;Mesure
2024-02-09T09:30:00+02:00;195097;Mesure
2024-02-09T10:00:00+02:00;192028;Mesure
2024-02-09T10:30:00+02:00;180572;Mesure
2024-02-09T11:00:00+02:00;162695;Mesure
2024-02-09T11:30:00+02:00;143053;Mesure
2024-02-09T12:00:00+02:00;141219;Mesure
2024-02-09T12:30:00+02:00;152002;Mesure
2024-02-09T13:00:00+02:00;189552;Mesure
2024-02-09T13:30:00+02:00;209059;Mesure
2024-02-09T14:00:00+02:00;220360;Mesure
2024-02-09T14:30:00+02:00;219104;Mesure
2024-02-09T15:00:00+02:00;207245;Mesure
2024-02-09T15:30:00+02:00;195224;Mesure
2024-02-09T16:00:00+02:00;190394;Mesure
2024-02-09T16:30:00+02:00;181112;Mesure
2024-02-09T17:00:00+02:00;161989;Mesure
2024-02-09T17:30:00+02:00;125105;Mesure
2024-02-09T18:00:00+02:00;85075;Mesure
2024-02-09T18:30:00+02:00;57505;Mesure
2024-02-09T19:00:00+02:00;47709;Mesure
2024-02-09T19:30:00+02:00;44643;Mesure
2024-02-09T20:00:00+02:00;43565;Mesure
2024-02-09T20:30:00+02:00;41928;Mesure
2024-02-09T21:00:00+02:00;38563;Mesure
2024-02-09T21:30:00+02:00;34842;Mesure
2024-02-09T22:00:00+02:00;32314;Mesure
2024-02-09T22:30:00+02:00;32294;Mesure
2024-02-09T23:00:00+02:00;31380;Mesure
2024-02-09T23:30:00+02:00;30424;Mesure
2024-02-10T00:00:00+02:00;30917;Mesure
2024-02-10T00:30:00+02:00;32406;Mesure
2024-02-10T01:00:00+02:00;33522;Mesure
2024-02-10T01:30:00+02:00;33238;Mesure
2024-02-10T02:00:00+02:00;31816;Mesure
2024-02-10T02:30:00+02:00;30563;Mesure
2024-02-10T03:00:00+02:00;34460;Mesure
2024-02-10T03:30:00+02:00;35952;Mesure
2024-02-10T04:00:00+02:00;37488;Mesure
2024-02-10T04:30:00+02:00;37656;Mesure
2024-02-10T05:00:00+02:00;36301;Mesure
2024-02-10T05:30:00+02:00;34669;Mesure
2024-02-10T06:00:00+02:00;34261;Mesure
2024-02-10T06:30:00+02:00;35451;Mesure
2024-02-10T07:00:00+02:00;39210;Mesure
2024-02-10T07:30:00+02:00;39886;Mesure
2024-02-10T08:00:00+02:00;38829;Mesure
2024-02-10T08:30:00+02:00;37009;Mesure
2024-02-10T09:00:00+02:00;36100;Mesure
2024-02-10T09:30:00+02:00;36938;Mesure
2024-02-10T10:00:00+02:00;38752;Mesure
2024-02-10T10:30:00+02:00;39875;Mesure
2024-02-10T11:00:00+02:00;38240;Mesure
2024-02-10T11:30:00+02:00;36515;Mesure
2024-02-10T12:00:00+02:00;35236;Mesure
2024-02-10T12:30:00+02:00;35579;Mesure
2024-02-10T13:00:00+02:00;37229;Mesure
2024-02-10T13:30:00+02:00;38668;Mesure
2024-02-10T14:00:00+02:00;38574;Mesure
2024-02-10T14:30:00+02:00;37033;Mesure
2024-02-10T15:00:00+02:00;33544;Mesure
2024-02-10T15:30:00+02:00;33396;Mesure
2024-02-10T16:00:00+02:00;34722;Mesure
2024-02-10T16:30:00+02:00;36304;Mesure
2024-02-10T17:00:00+02:00;36687;Mesure
2024-02-10T17:30:00+02:00;35519;Mesure
2024-02-10T18:00:00+02:00;33874;Mesure
2024-02-10T18:30:00+02:00;33264;Mesure
2024-02-10T19:00:00+02:00;32294;Mesure
2024-02-10T19:30:00+02:00;33873;Mesure
2024-02-10T20:00:00+02:00;34650;Mesure
2024-02-10T20:30:00+02:00;33910;Mesure
2024-02-10T21:00:00+02:00;32333;Mesure
2024-02-10T21:30:00+02:00;31370;Mesure
2024-02-10T22:00:00+02:00;31905;Mesure
2024-02-10T22:30:00+02:00;33447;Mesure
2024-02-10T23:00:00+02:00;30563;Mesure
2024-02-10T23:30:00+02:00;30631;Mesure
2024-02-11T00:00:00+02:00;31958;Mesure
2024-02-11T00:30:00+02:00;33323;Mesure
2024-02-11T01:00:00+02:00;33472;Mesure
2024-02-11T01:30:00+02:00;32268;Mesure
2024-02-11T02:00:00+02:00;30817;Mesure
2024-02-11T02:30:00+02:00;30454;Mesure
2024-02-11T03:00:00+02:00;35451;Mesure
2024-02-11T03:30:00+02:00;37146;Mesure
2024-02-11T04:00:00+02:00;37787;Mesure
2024-02-11T04:30:00+02:00;36785;Mesure
2024-02-11T05:00:00+02:00;35061;Mesure
2024-02-11T05:30:00+02:00;34200;Mesure
2024-02-11T06:00:00+02:00;34994;Mesure
2024-02-11T06:30:00+02:00;36713;Mesure
2024-02-11T07:00:00+02:00;39875;Mesure
2024-02-11T07:30:00+02:00;39273;Mesure
2024-02-11T08:00:00+02:00;37501;Mesure
2024-02-11T08:30:00+02:00;36188;Mesure
2024-02-11T09:00:00+02:00;36540;Mesure
2024-02-11T09:30:00+02:00;38235;Mesure
2024-02-11T10:00:00+02:00;39713;Mesure
2024-02-11T10:30:00+02:00;39617;Mesure
2024-02-11T11:00:00+02:00;37033;Mesure
2024-02-11T11:30:00+02:00;35461;Mesure
2024-02-11T12:00:00+02:00;35304;Mesure
2024-02-11T12:30:00+02:00;36707;Mesure
2024-02-11T13:00:00+02:00;38378;Mesure
2024-02-11T13:30:00+02:00;38783;Mesure
2024-02-11T14:00:00+02:00;37548;Mesure
2024-02-11T14:30:00+02:00;35809;Mesure
2024-02-11T15:00:00+02:00;33264;Mesure
2024-02-11T15:30:00+02:00;34251;Mesure
2024-02-11T16:00:00+02:00;35926;Mesure
2024-02-11T16:30:00+02:00;36750;Mesure
2024-02-11T17:00:00+02:00;35965;Mesure
2024-02-11T17:30:00+02:00;34293;Mesure
2024-02-11T18:00:00+02:00;33271;Mesure
2024-02-11T18:30:00+02:00;33839;Mesure
2024-02-11T19:00:00+02:00;33447;Mesure
2024-02-11T19:30:00+02:00;34578;Mesure
2024-02-11T20:00:00+02:00;34258;Mesure
2024-02-11T20:30:00+02:00;32782;Mesure
2024-02-11T21:00:00+02:00;31506;Mesure
2024-02-11T21:30:00+02:00;31604;Mesure
2024-02-11T22:00:00+02:00;32985;Mesure
2024-02-11T22:30:00+02:00;34381;Mesure
2024-02-11T23:00:00+02:00;30454;Mesure
2024-02-11T23:30:00+02:00;30528;Mesure
2024-02-12T00:00:00+02:00;31471;Mesure
2024-02-12T00:30:00+02:00;31489;Mesure
2024-02-12T01:00:00+02:00;30654;Mesure
2024-02-12T01:30:00+02:00;29218;Mesure
2024-02-12T02:00:00+02:00;28975;Mesure
2024-02-12T02:30:00+02:00;31106;Mesure
2024-02-12T03:00:00+02:00;34673;Mesure
2024-02-12T03:30:00+02:00;39875;Mesure
2024-02-12T04:00:00+02:00;46508;Mesure
2024-02-12T04:30:00+02:00;78950;Mesure
2024-02-12T05:00:00+02:00;133324;Mesure
2024-02-12T05:30:00+02:00;182702;Mesure
2024-02-12T06:00:00+02:00;201236;Mesure
2024-02-12T06:30:00+02:00;214243;Mesure
2024-02-12T07:00:00+02:00;218934;Mesure
2024-02-12T07:30:00+02:00;215190;Mesure
2024-02-12T08:00:00+02:00;206058;Mesure
2024-02-12T08:30:00+02:00;202285;Mesure
2024-02-12T09:00:00+02:00;206351;Mesure
2024-02-12T09:30:00+02:00;212638;Mesure
2024-02-12T10:00:00+02:00;204397;Mesure
2024-02-12T10:30:00+02:00;177593;Mesure
2024-02-12T11:00:00+02:00;150012;Mesure
2024-02-12T11:30:00+02:00;133058;Mesure
2024-02-12T12:00:00+02:00;141896;Mesure
2024-02-12T12:30:00+02:00;164233;Mesure
2024-02-12T13:00:00+02:00;204749;Mesure
2024-02-12T13:30:00+02:00;210652;Mesure
2024-02-12T14:00:00+02:00;205757;Mesure
2024-02-12T14:30:00+02:00;201527;Mesure
2024-02-12T15:00:00+02:00;203032;Mesure
2024-02-12T15:30:00+02:00;207777;Mesure
2024-02-12T16:00:00+02:00;207468;Mesure
2024-02-12T16:30:00+02:00;186863;Mesure
2024-02-12T17:00:00+02:00;153974;Mesure
2024-02-12T17:30:00+02:00;114566;Mesure
2024-02-12T18:00:00+02:00;81404;Mesure
2024-02-12T18:30:00+02:00;59974;Mesure
2024-02-12T19:00:00+02:00;52092;Mesure
2024-02-12T19:30:00+02:00;47054;Mesure
2024-02-12T20:00:00+02:00;42315;Mesure
2024-02-12T20:30:00+02:00;38498;Mesure
2024-02-12T21:00:00+02:00;36173;Mesure
2024-02-12T21:30:00+02:00;35482;Mesure
2024-02-12T22:00:00+02:00;35106;Mesure
2024-02-12T22:30:00+02:00;34634;Mesure
2024-02-12T23:00:00+02:00;31106;Mesure
2024-02-12T23:30:00+02:00;31614;Mesure
2024-02-13T00:00:00+02:00;32005;Mesure
2024-02-13T00:30:00+02:00;31005;Mesure
2024-02-13T01:00:00+02:00;29606;Mesure
2024-02-13T01:30:00+02:00;28569;Mesure
2024-02-13T02:00:00+02:00;29328;Mesure
2024-02-13T02:30:00+02:00;32198;Mesure
2024-02-13T03:00:00+02:00;35533;Mesure
2024-02-13T03:30:00+02:00;39617;Mesure
2024-02-13T04:00:00+02:00;45040;Mesure
2024-02-13T04:30:00+02:00;76673;Mesure
2024-02-13T05:00:00+02:00;133584;Mesure
2024-02-13T05:30:00+02:00;188493;Mesure
2024-02-13T06:00:00+02:00;207451;Mesure
2024-02-13T06:30:00+02:00;214879;Mesure
2024-02-13T07:00:00+02:00;213112;Mesure
2024-02-13T07:30:00+02:00;208082;Mesure
2024-02-13T08:00:00+02:00;204338;Mesure
2024-02-13T08:30:00+02:00;207462;Mesure
2024-02-13T09:00:00+02:00;213503;Mesure
2024-02-13T09:30:00+02:00;215249;Mesure
2024-02-13T10:00:00+02:00;200376;Mesure
2024-02-13T10:30:00+02:00;171464;Mesure
2024-02-13T11:00:00+02:00;147343;Mesure
2024-02-13T11:30:00+02:00;135355;Mesure
2024-02-13T12:00:00+02:00;146964;Mesure
2024-02-13T12:30:00+02:00;167651;Mesure
2024-02-13T13:00:00+02:00;202435;Mesure
2024-02-13T13:30:00+02:00;203643;Mesure
2024-02-13T14:00:00+02:00;200491;Mesure
2024-02-13T14:30:00+02:00;203030;Mesure
2024-02-13T15:00:00+02:00;209907;Mesure
2024-02-13T15:30:00+02:00;213576;Mesure
2024-02-13T16:00:00+02:00;207038;Mesure
2024-02-13T16:30:00+02:00;181349;Mesure
2024-02-13T17:00:00+02:00;149180;Mesure
2024-02-13T17:30:00+02:00;114232;Mesure
2024-02-13T18:00:00+02:00;83777;Mesure
2024-02-13T18:30:00+02:00;61951;Mesure
2024-02-13T19:00:00+02:00;52477;Mesure
2024-02-13T19:30:00+02:00;45945;Mesure
2024-02-13T20:00:00+02:00;40873;Mesure
2024-02-13T20:30:00+02:00;38000;Mesure
2024-02-13T21:00:00+02:00;36966;Mesure
2024-02-13T21:30:00+02:00;36742;Mesure
2024-02-13T22:00:00+02:00;35682;Mesure
2024-02-13T22:30:00+02:00;34084;Mesure
2024-02-13T23:00:00+02:00;32198;Mesure
2024-02-13T23:30:00+02:00;32398;Mesure
2024-02-14T00:00:00+02:00;31798;Mesure
2024-02-14T00:30:00+02:00;30027;Mesure
2024-02-14T01:00:00+02:00;28752;Mesure
2024-02-14T01:30:00+02:00;28625;Mesure
2024-02-14T02:00:00+02:00;30258;Mesure
2024-02-14T02:30:00+02:00;33192;Mesure
2024-02-14T03:00:00+02:00;35638;Mesure
2024-02-14T03:30:00+02:00;38563;Mesure
2024-02-14T04:00:00+02:00;43552;Mesure
2024-02-14T04:30:00+02:00;76033;Mesure
2024-02-14T05:00:00+02:00;137003;Mesure
2024-02-14T05:30:00+02:00;195027;Mesure
2024-02-14T06:00:00+02:00;209999;Mesure
2024-02-14T06:30:00+02:00;210652;Mesure
2024-02-14T07:00:00+02:00;205757;Mesure
2024-02-14T07:30:00+02:00;204379;Mesure
2024-02-14T08:00:00+02:00;207866;Mesure
2024-02-14T08:30:00+02:00;214872;Mesure
2024-02-14T09:00:00+02:00;217946;Mesure
2024-02-14T09:30:00+02:00;212816;Mesure
2024-02-14T10:00:00+02:00;193709;Mesure
2024-02-14T10:30:00+02:00;167076;Mesure
2024-02-14T11:00:00+02:00;148442;Mesure
2024-02-14T11:30:00+02:00;139938;Mesure
2024-02-14T12:00:00+02:00;151066;Mesure
2024-02-14T12:30:00+02:00;167303;Mesure
2024-02-14T13:00:00+02:00;196461;Mesure
2024-02-14T13:30:00+02:00;197302;Mesure
2024-02-14T14:00:00+02:00;199905;Mesure
2024-02-14T14:30:00+02:00;208949;Mesure
2024-02-14T15:00:00+02:00;216828;Mesure
2024-02-14T15:30:00+02:00;215154;Mesure
2024-02-14T16:00:00+02:00;202159;Mesure
2024-02-14T16:30:00+02:00;175171;Mesure
2024-02-14T17:00:00+02:00;147250;Mesure
2024-02-14T17:30:00+02:00;116736;Mesure
2024-02-14T18:00:00+02:00;86752;Mesure
2024-02-14T18:30:00+02:00;62968;Mesure
2024-02-14T19:00:00+02:00;51642;Mesure
2024-02-14T19:30:00+02:00;44371;Mesure
2024-02-14T20:00:00+02:00;39986;Mesure
2024-02-14T20:30:00+02:00;38486;Mesure
2024-02-14T21:00:00+02:00;38268;Mesure
2024-02-14T21:30:00+02:00;37637;Mesure
2024-02-14T22:00:00+02:00;35430;Mesure
2024-02-14T22:30:00+02:00;33000;Mesure
2024-02-14T23:00:00+02:00;33192;Mesure
2024-02-14T23:30:00+02:00;32494;Mesure
2024-02-15T00:00:00+02:00;30952;Mesure
2024-02-15T00:30:00+02:00;29035;Mesure
2024-02-15T01:00:00+02:00;28512;Mesure
2024-02-15T01:30:00+02:00;29358;Mesure
2024-02-15T02:00:00+02:00;31307;Mesure
2024-02-15T02:30:00+02:00;33600;Mesure
2024-02-15T03:00:00+02:00;34937;Mesure
2024-02-15T03:30:00+02:00;37232;Mesure
2024-02-15T04:00:00+02:00;42777;Mesure
2024-02-15T04:30:00+02:00;77346;Mesure
2024-02-15T05:00:00+02:00;141897;Mesure
2024-02-15T05:30:00+02:00;199086;Mesure
2024-02-15T06:00:00+02:00;207625;Mesure
2024-02-15T06:30:00+02:00;203643;Mesure
2024-02-15T07:00:00+02:00;200491;Mesure
2024-02-15T07:30:00+02:00;205903;Mesure
2024-02-15T08:00:00+02:00;214905;Mesure
2024-02-15T08:30:00+02:00;220869;Mesure
2024-02-15T09:00:00+02:00;217495;Mesure
2024-02-15T09:30:00+02:00;206536;Mesure
2024-02-15T10:00:00+02:00;187678;Mesure
2024-02-15T10:30:00+02:00;166588;Mesure
2024-02-15T11:00:00+02:00;152769;Mesure
2024-02-15T11:30:00+02:00;144552;Mesure
2024-02-15T12:00:00+02:00;152182;Mesure
2024-02-15T12:30:00+02:00;163361;Mesure
2024-02-15T13:00:00+02:00;189768;Mesure
2024-02-15T13:30:00+02:00;194750;Mesure
2024-02-15T14:00:00+02:00;204288;Mesure
2024-02-15T14:30:00+02:00;216369;Mesure
2024-02-15T15:00:00+02:00;220388;Mesure
2024-02-15T15:30:00+02:00;211734;Mesure
2024-02-15T16:00:00+02:00;195234;Mesure
2024-02-15T16:30:00+02:00;171370;Mesure
2024-02-15T17:00:00+02:00;149135;Mesure
2024-02-15T17:30:00+02:00;120847;Mesure
2024-02-15T18:00:00+02:00;88865;Mesure
2024-02-15T18:30:00+02:00;62524;Mesure
2024-02-15T19:00:00+02:00;50000;Mesure
2024-02-15T19:30:00+02:00;43107;Mesure
2024-02-15T20:00:00+02:00;40091;Mesure
2024-02-15T20:30:00+02:00;39718;Mesure
2024-02-15T21:00:00+02:00;39438;Mesure
2024-02-15T21:30:00+02:00;37726;Mesure
2024-02-15T22:00:00+02:00;34475;Mesure
2024-02-15T22:30:00+02:00;31916;Mesure
2024-02-15T23:00:00+02:00;33600;Mesure
2024-02-15T23:30:00+02:00;31855;Mesure
2024-02-16T00:00:00+02:00;29884;Mesure
2024-02-16T00:30:00+02:00;28518;Mesure
2024-02-16T01:00:00+02:00;29005;Mesure
2024-02-16T01:30:00+02:00;30406;Mesure
2024-02-16T02:00:00+02:00;31958;Mesure
2024-02-16T02:30:00+02:00;33220;Mesure
2024-02-16T03:00:00+02:00;33775;Mesure
2024-02-16T03:30:00+02:00;36279;Mesure
2024-02-16T04:00:00+02:00;43096;Mesure
2024-02-16T04:30:00+02:00;79965;Mesure
2024-02-16T05:00:00+02:00;145857;Mesure
2024-02-16T05:30:00+02:00;198673;Mesure
2024-02-16T06:00:00+02:00;201498;Mesure
2024-02-16T06:30:00+02:00;197302;Mesure
2024-02-16T07:00:00+02:00;199905;Mesure
2024-02-16T07:30:00+02:00;211905;Mesure
2024-02-16T08:00:00+02:00;221991;Mesure
2024-02-16T08:30:00+02:00;222500;Mesure
2024-02-16T09:00:00+02:00;212369;Mesure
2024-02-16T09:30:00+02:00;199500;Mesure
2024-02-16T10:00:00+02:00;185250;Mesure
2024-02-16T10:30:00+02:00;170240;Mesure
2024-02-16T11:00:00+02:00;158194;Mesure
2024-02-16T11:30:00+02:00;146926;Mesure
2024-02-16T12:00:00+02:00;149763;Mesure
